-0.9775388,-0.514361,0.46279523,-0.48679954,0.40626013,0.8912964,-0.16660511,0.63918054
0.5421752,0.44999266,0.8904877,-0.55930954,-0.010027766,-0.4683349,-0.33929968,0.7561941
0.35409784,0.5504036,0.8845538,-0.73652136,0.5224601,0.41152698,0.8763443,0.6082095
0.66540706,0.9119868,0.80364215,-0.5202303,0.26497442,0.8303164,0.5315653,-0.99521273
0.533255,-0.2474631,-0.77776194,0.6276959,1.0,-0.095276,0.38350427,0.88362974
0.24316823,0.32338294,0.81609714,0.8848599,-0.7094735,-0.11994456,-0.0054171085,-0.004419327
