-0.15558815,-0.7006978,-0.4962883,-0.5563727,-0.011345744,0.9956728
0.8066691,-0.7217139,0.02434218,0.6318625,0.44037688,0.21108018
-0.5682419,0.046682358,0.32095858,-0.70988095,-0.9091437,0.28307924
-0.8115487,0.53617144,0.69586873,1.0,0.8085307,0.824759
