-0.5234672,-0.17549932,-0.6865635,1.0
0.24235526,-0.04457304,0.07661474,-0.37183312
-0.7533763,0.14954525,0.70867395,0.45079714
0.8327006,-0.8270564,0.28776002,-0.056293964
