0.6689333,-0.38184333,-0.0621593,-0.21207318
0.3942824,0.80664265,0.8705459,-0.35276747
0.21054089,0.09060697,-0.7795751,-0.46157634
-1.0,-0.10205424,0.5628114,0.35504222
